20,3,0.05,0.003098913514118356
15,3,0.05,0.0032380417364168677
23,4,0.05,0.0036520366418274627
30,3,0.05,0.0037118506830636855
10,3,0.05,0.00657485037168184
23,3,0.05,0.006863891195746832
15,4,0.05,0.008656295928362034
10,2,0.3,0.009928016545753454
15,2,0.05,0.012976113082712279
10,2,0.1,0.01580601429650516
30,2,0.2,0.016635583037549882
10,4,0.05,0.0178364145717905
30,3,0.3,0.02936065756843817
20,2,0.3,0.06505507473050569
15,3,0.2,0.10318422004703359
10,4,0.1,0.11968572500286201
15,4,0.2,0.1785225167990389
30,2,0.05,0.18500208308748697
15,2,0.1,0.6566481547725571
20,4,0.05,0.801802204877825
15,2,0.4,0.9571033888333603
10,4,0.3,1.0706287781245687
23,3,0.1,11.089278913502723
23,3,0.2,1.120159815447409
15,4,0.1,12.732191298204455
23,2,0.3,1.2805704498661563
15,3,0.1,13.00272979648834
20,3,0.2,13.065047363752724
10,3,0.1,13.719007459206042
20,4,0.1,14.239323519189252
10,4,0.2,1.4940657857720934
30,4,0.05,14.951048622478018
20,2,0.2,15.849170172447874
20,3,0.4,16517.21757122278
10,2,0.05,16.63106700372313
23,2,0.2,18.679952998408485
30,2,0.4,18978.664933177297
30,3,0.2,189.82783930808287
10,3,0.3,2006.8274489479984
10,4,0.4,2119.5546102192766
23,4,0.3,2245.6185441374746
20,4,0.4,24444.56102285881
15,4,0.4,26.184631898771958
30,2,0.1,26.236800317636405
23,4,0.4,262750.4463298675
23,3,0.3,2667.876132497337
20,2,0.1,28.36502979006715
10,2,0.4,2.8396490281573707
23,4,0.2,29.030079755483584
10,2,0.2,29.942787463172635
10,3,0.2,31.477462221728135
20,3,0.3,319.8141152856625
20,2,0.05,32.30414821373053
30,4,0.1,32.48967402372515
15,2,0.2,33.731869182510486
10,3,0.4,341.45504130738846
20,4,0.3,34.85036050162736
30,3,0.1,37.70357041822093
23,2,0.05,3.829021303339482
30,4,0.2,41.67284845863942
30,3,0.4,419.857101805588
15,4,0.3,4291.257020273279
30,2,0.3,438.86591350705424
23,2,0.1,4.41364459397495
15,2,0.3,4521.538927880097
15,3,0.3,49.994729558507494
30,4,0.3,5.1551109542214375
20,2,0.4,60.855797249479906
20,4,0.2,61.702356686664146
30,4,0.4,62904.232603156015
23,3,0.4,7923.05533566038
15,3,0.4,84.43688866008345
23,4,0.1,8.835583230421154
23,2,0.4,903.8293749984672
20,3,0.1,9.588451505780212
