15,2,0.2,0.0013807804462072383,0.185
20,3,0.1,0.0017389206843514242,0.2
15,3,0.1,0.0034688401943495425,0.11
30,2,0.1,0.003551957685193629,0.14
30,4,0.05,0.003921615659558576,0.131
10,4,0.1,0.003943924647792615,0.155
20,4,0.05,0.004732829921627539,0.243
20,3,0.05,0.005038118261310976,0.078
10,3,0.1,0.005513300813484012,0.298
10,4,0.05,0.005517702997817868,0.133
30,2,0.3,0.006385014288941354,0.1
20,2,0.05,0.009939261709117221,0.095
15,2,0.05,0.01596229661370336,0.042
15,4,0.2,0.06872029092851438,0.029
23,3,0.2,0.11066424565874732,0.028
30,4,0.1,0.20588578074478717,0.0
10,2,0.2,0.895412949349617,0.007
20,2,0.3,10.44841540756122,0.0
15,4,0.05,11.28870050900262,0.0
10,3,0.05,12.646815913490572,0.0
20,3,0.2,12.744693473122208,0.0
23,2,0.1,13.161927646878832,0.0
30,3,0.05,13.488248380435179,0.0
15,4,0.3,1.35431644614525,0.006
20,2,0.2,13.562542148636618,0.0
30,4,0.4,13602.666372087524,0.0
20,2,0.1,137.87727034046478,0.0
30,2,0.2,138.16255903135706,0.0
15,2,0.4,14.592090688996176,0.001
30,4,0.2,1496.8616820915138,0.0
23,3,0.3,15147.210653747328,0.0
10,2,0.3,1543.6629583218441,0.0
23,4,0.05,16.19236543847623,0.0
23,2,0.4,16439.31299132195,0.0
15,2,0.1,16.513574635196026,0.0
15,3,0.3,16.974792125931298,0.005
23,2,0.3,18.3493347422846,0.0
23,2,0.05,1.8645455977834586,0.0
30,3,0.4,189.43721742212702,0.001
23,4,0.2,2.020882538509131,0.0
10,4,0.3,20.313481269659178,0.006
30,4,0.3,213.1134763037536,0.0
10,2,0.4,23572.142461550164,0.0
30,3,0.3,24310.404650802466,0.0
10,4,0.2,24.469418656498004,0.0
23,4,0.3,26597.955688213708,0.0
20,4,0.3,2.664426628266499,0.015
23,3,0.4,2666.917042486754,0.0
30,2,0.4,2775.2802266707604,0.0
10,2,0.05,2.929768662630385,0.0
23,2,0.2,29.5178406456625,0.0
10,2,0.1,30.737781356961275,0.0
15,3,0.05,36.45128392778375,0.0
15,3,0.2,39.95300281641749,0.0
15,4,0.1,4.1403523090286045,0.001
15,2,0.3,4425.22266377201,0.0
20,2,0.4,4683.532405510257,0.0
10,3,0.2,48.00505766833726,0.0
20,4,0.1,4.880431549114202,0.0
30,2,0.05,5.239336537892933,0.002
23,4,0.4,5277.536820859465,0.001
10,3,0.3,5.464798202180514,0.0
15,4,0.4,55.151556750990515,0.0
20,4,0.2,6.152853791896007,0.002
23,3,0.1,6.330592221159757,0.0
30,3,0.1,6.686497037513531,0.0
10,4,0.4,692.6549315007202,0.0
23,3,0.05,7.085838187503535,0.0
23,4,0.1,7.854933994316411,0.0
20,3,0.4,83479.9223596046,0.0
15,3,0.4,8479.146037073766,0.0
20,4,0.4,869.7871065765727,0.0
20,3,0.3,882.1881479566794,0.001
10,3,0.4,9811.410052327225,0.0
30,3,0.2,9.915655930445608,0.0
