23,4,0.05,0.0036054885056122847,0.119
30,3,0.1,0.004345772290903508,0.097
30,2,0.1,0.005185349026767668,0.106
10,2,0.1,0.005750295490554205,0.155
23,4,0.2,0.005804755370467247,0.098
10,4,0.1,0.006418314785766893,0.112
15,4,0.05,0.007086513800374011,0.092
20,4,0.05,0.010315569876311917,0.067
15,3,0.05,0.014158519071551934,0.065
15,2,0.05,0.01711345128031027,0.046
10,2,0.05,0.02220503750699979,0.033
10,4,0.05,0.022615356755144964,0.039
20,3,0.3,0.0286791509730474,0.053
30,2,0.2,0.02970956171063242,0.084
20,3,0.2,0.0459780119830593,0.027
30,4,0.3,0.04616339906052192,0.032
10,4,0.3,0.1466811335914303,0.016
10,2,0.3,0.28536635438653896,0.013
15,3,0.1,0.3995414689046602,0.025
10,3,0.1,0.41003100838542594,0.012
15,3,0.3,0.5046273694316724,0.017
30,3,0.05,0.5848559463192001,0.015
10,3,0.3,0.892738572922088,0.021
30,4,0.1,10.553073334875714,0.0
10,3,0.05,12.094595032983202,0.0
23,3,0.1,12.492075272553318,0.0
30,4,0.05,13.158593745845497,0.0
23,4,0.3,131.77280505260262,0.0
10,2,0.4,1319.0616782475108,0.0
10,3,0.2,13.693729820207002,0.0
15,3,0.4,1369.5090592919248,0.0
20,3,0.4,13899.61002172375,0.0
20,4,0.2,13.990052792346644,0.0
23,3,0.2,14.305298587128588,0.0
15,4,0.2,14.859001725989717,0.0
15,2,0.2,14.915127399196484,0.0
30,2,0.05,15.469094028335794,0.0
30,4,0.2,15.752716313960185,0.0
23,4,0.4,16549.98727888209,0.0
23,3,0.05,16.64844030211391,0.0
20,2,0.1,16.70454991039613,0.0
23,2,0.2,1.6968164712164642,0.015
15,2,0.4,1749.77787890157,0.0
20,4,0.1,1.8694566326626805,0.001
23,4,0.1,1.9647167890515822,0.002
20,2,0.4,198.4206220242302,0.0
20,2,0.05,20.15267819019907,0.0
20,4,0.4,203.41127087714744,0.0
23,3,0.4,2101.6662253377835,0.0
30,2,0.4,2301.3933495414753,0.0
30,2,0.3,232.16417872900482,0.002
10,3,0.4,2407.9286802783654,0.0
15,2,0.3,25.32235826640395,0.0
30,3,0.2,26.200725345418544,0.002
30,3,0.4,2647.2466062728627,0.0
23,2,0.4,276.65738588675896,0.0
20,2,0.2,28.253323510728226,0.0
23,2,0.1,29.5870715375145,0.0
20,4,0.3,30.124095973505685,0.0
15,3,0.2,32.259390816220424,0.0
20,3,0.1,39.49946890529499,0.0
10,2,0.2,39.80199521289483,0.0
23,2,0.05,4.831209791230984,0.0
23,3,0.3,49.61163261218989,0.0
15,4,0.4,5218.126449009006,0.0
23,2,0.3,59.40592892421725,0.001
20,3,0.05,6.433258423992448,0.0
20,2,0.3,71003.55788251686,0.0
10,4,0.4,73.70085668121324,0.0
15,4,0.1,7.475109451431836,0.0
15,4,0.3,8356.109092729665,0.0
10,4,0.2,8.737348174998527,0.0
15,2,0.1,9.24003631083504,0.0
30,3,0.3,934.6449476351207,0.0
30,4,0.4,9885.05197356489,0.0
